"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"This norwegian movie is so [[crap]], the actors can not act cause they seems to be reading from a book and the [[story]] is so (wannabe) [[hollywood]].","This norwegian movie is so [[chit]], the actors can not act cause they seems to be reading from a book and the [[epic]] is so (wannabe) [[celebs]].",0.005478024482727051,0.7669641971588135,0,1,0,85,"Successful"
"Outrageously [[trashy]] karate/horror thriller with loads of graphically gory violence and gratuitous nudity, and a thoroughly [[preposterous]] and bizarre ""plot"".","Outrageously [[skanky]] karate/horror thriller with loads of graphically gory violence and gratuitous nudity, and a thoroughly [[comical]] and bizarre ""plot"".",0.009840667247772217,0.9073985815048218,0,1,0,78,"Successful"
"Everything I can say, is that it's one of the [[best]] documentary movies of the ocean ever [[seen]].","Everything I can say, is that it's one of the [[presentable]] documentary movies of the ocean ever [[viewed]].",0.003963649272918701,0.594451904296875,1,0,1,100,"Successful"
"One of the [[best]] (if not the [[best]]) Stephen King's [[screenings]].","One of the [[strictest]] (if not the [[preferably]]) Stephen King's [[scanners]].",0.00309908390045166,0.8287381529808044,1,0,1,55,"Successful"
"I [[have]] [[seen]] this play [[many]] [[times]], from Olivier to Branagh, and this remains the one version that [[always]] stands out in my memory.","I [[did]] [[faced]] this play [[miscellaneous]] [[dated]], from Olivier to Branagh, and this remains the one version that [[periodically]] stands out in my memory.",0.0025476813316345215,0.6800166368484497,1,0,1,187,"Successful"
"Long on action and stunt work, but so short on character delineation and development that it [[failed]] to hold our interest.","Long on action and stunt work, but so short on character delineation and development that it [[aground]] to hold our interest.",0.004756033420562744,0.9458304643630981,0,1,0,54,"Successful"
"[[I]] [[enjoyed]] the [[movie]] and [[Kellie]] Martins [[performance]] [[immensely]].","[[me]] [[wanted]] the [[photograph]] and [[Traci]] Martins [[potency]] [[horribly]].",0.005937397480010986,0.9927285313606262,1,0,1,228,"Successful"
"I just [[cant]] see what everyone sees in this movie.","I just [[shes]] see what everyone sees in this movie.",0.01601773500442505,0.9682396650314331,0,1,0,49,"Successful"
"I have been learning about the Zodiac for four years now.","I have been learning about the Zodiac for four years now.",0.8790134191513062,0.8790134191513062,1,1,0,1,"Skipped"
"Having seen Rush live, I'm able to appreciate the [[awesomeness]] of this.","Having seen Rush live, I'm able to appreciate the [[silliness]] of this.",0.005862593650817871,0.7544435262680054,1,0,1,20,"Successful"
"Stumbling upon this HBO special late one night, I was [[absolutely]] [[taken]] by this attractive British ""executive transvestite"".","Stumbling upon this HBO special late one night, I was [[downright]] [[waged]] by this attractive British ""executive transvestite"".",0.013414740562438965,0.9817629456520081,1,0,1,106,"Successful"
"Subject Matter: [[Cosmology]], Quantum Physics and Stephen HawkingSoundtrack: Phillip GlassHave I died and gone to [[Heaven]]?You will be enraptured.","Subject Matter: [[Cosmologists]], Quantum Physics and Stephen HawkingSoundtrack: Phillip GlassHave I died and gone to [[Paradis]]?You will be enraptured.",0.1276315450668335,0.6165338754653931,1,0,1,63,"Successful"
"I think the film makes a subtile reference to rouge of Kieslowski, as the whole atmosphere gives me a [[feeling]] of red.","I think the film makes a subtile reference to rouge of Kieslowski, as the whole atmosphere gives me a [[foreboding]] of red.",0.009325563907623291,0.6080246567726135,1,0,1,52,"Successful"
"[[Smallville]] episode Justice is the [[best]] [[episode]] of Smallville !","[[Battlestar]] episode Justice is the [[upper]] [[bout]] of Smallville !",0.005518436431884766,0.7176639437675476,1,0,1,69,"Successful"
"I [[saw]] this picture in 1940 for $.","I [[seemed]] this picture in 1940 for $.",0.09290879964828491,0.825855016708374,1,0,1,45,"Successful"
"[[Of]] course, he did have to [[INVENT]] EVERYTHING about cinematography, film directing, etc.","[[For]] course, he did have to [[REINVENT]] EVERYTHING about cinematography, film directing, etc.",0.14234954118728638,0.6941652894020081,1,0,1,47,"Successful"
"if you are [[dating]] a [[girl]] that is into wicca!","if you are [[stardate]] a [[damsel]] that is into wicca!",0.11325794458389282,0.9228958487510681,1,0,1,65,"Successful"
"[[Laughs]], [[adventure]], a [[good]] time, a killer soundtrack, oscar-worthy acting, and special effects/ animitronics like none other, what else could you want in a movie?","[[Crapping]], [[itinerary]], a [[nice]] time, a killer soundtrack, oscar-worthy acting, and special effects/ animitronics like none other, what else could you want in a movie?",0.0017571449279785156,0.5294567346572876,1,0,1,110,"Successful"
"This is a very [[cool]] [[movie]].The [[ending]] of the [[movie]] is a [[bit]] more defined than the play's [[ending]], but either [[way]] it is [[still]] a good [[movie]].","This is a very [[copacetic]] [[theatres]].The [[ceasing]] of the [[cine]] is a [[bitten]] more defined than the play's [[shutting]], but either [[camino]] it is [[already]] a good [[cine]].",0.006088733673095703,0.5524584054946899,1,0,1,236,"Successful"
"One of eastwood's [[best]] [[movies]] after he [[had]] [[separated]] himself from the westerns.","One of eastwood's [[upper]] [[filmmakers]] after he [[hectare]] [[seperate]] himself from the westerns.",0.005818426609039307,0.667365312576294,1,0,1,153,"Successful"
"Without a doubt, one of [[Tobe]] Hoppor's [[best]]!Epic storytellng, [[great]] [[special]] [[effects]], and The Spacegirl (vamp me [[baby]]!","Without a doubt, one of [[Muffled]] Hoppor's [[advisable]]!Epic storytellng, [[prodigious]] [[grained]] [[effect]], and The Spacegirl (vamp me [[dear]]!",0.0029917359352111816,0.9819310307502747,1,0,1,161,"Successful"
"this [[took]] me back to my [[childhood]] in the 1950 's [[so]] corny but just fab no one ever could play FLASH GORDON like LARRY BUSTER CRABBE, just great.","this [[went]] me back to my [[enfant]] in the 1950 's [[equally]] corny but just fab no one ever could play FLASH GORDON like LARRY BUSTER CRABBE, just great.",0.004103422164916992,0.7646121382713318,1,0,1,110,"Successful"
"This is a bad movie in the traditional sense, but taken for what it is meant to be it is quite [[good]].","This is a bad movie in the traditional sense, but taken for what it is meant to be it is quite [[bonne]].",0.02156311273574829,0.6036509275436401,1,0,1,46,"Successful"
"Me and a couple of friends went to rent some movies one day, we picked one each and one of us picked Ironheart.","Me and a couple of friends went to rent some movies one day, we picked one each and one of us picked Ironheart.",0.8972669839859009,0.8972669839859009,1,1,0,1,"Skipped"
"I hope this [[group]] of film-makers never re-unites.","I hope this [[associations]] of film-makers never re-unites.",0.1949048638343811,0.6020580530166626,0,1,0,44,"Successful"
"despite the occasionally stilted acting and ""seen-it-all-before"" story, this is a fairly [[compelling]] movie.","despite the occasionally stilted acting and ""seen-it-all-before"" story, this is a fairly [[unconvincing]] movie.",0.01912820339202881,0.9123634099960327,1,0,1,43,"Successful"
"This movie is very [[good]] in term of acting and plot.","This movie is very [[opportune]] in term of acting and plot.",0.00846165418624878,0.9785853028297424,1,0,1,47,"Successful"
"THis movie may be the [[worst]] movie I have ever seen.","THis movie may be the [[finest]] movie I have ever seen.",0.005876123905181885,0.9949951767921448,0,1,0,48,"Successful"
"This is actually one of my [[favorite]] [[films]], I would recommend that [[EVERYONE]] watches it.","This is actually one of my [[advocated]] [[cinemas]], I would recommend that [[NOBODY]] watches it.",0.003346860408782959,0.5045167207717896,1,0,1,104,"Successful"
"This film is an [[excellent]] teaching tool as a pre-study of ""To Kill a Mockingbird"".","This film is an [[super]] teaching tool as a pre-study of ""To Kill a Mockingbird"".",0.31211113929748535,0.9542476534843445,1,0,1,54,"Successful"
"One of the [[funniest]] movies made in recent years.","One of the [[lamest]] movies made in recent years.",0.0064470767974853516,0.9966696500778198,1,0,1,40,"Successful"
"The story is quite [[original]], but the movie is kinda slow building up to the point where they steal the cars.","The story is quite [[first]], but the movie is kinda slow building up to the point where they steal the cars.",0.04567742347717285,0.5592613816261292,1,0,1,26,"Successful"
"I had really only been [[exposed]] to Olivier's [[dramatic]] performances, and those were mostly much later films than *Divorce*.","I had really only been [[subjected]] to Olivier's [[fearsome]] performances, and those were mostly much later films than *Divorce*.",0.030760586261749268,0.7224748134613037,1,0,1,73,"Successful"
"This should [[be]] required viewing for all young people.","This should [[have]] required viewing for all young people.",0.14414262771606445,0.8999271392822266,1,0,1,38,"Successful"
"Although it's been hailed as a comedy-drama I found ""Crooklyn"" to be mostly [[depressing]].","Although it's been hailed as a comedy-drama I found ""Crooklyn"" to be mostly [[disheartened]].",0.01941239833831787,0.9167335033416748,0,1,0,28,"Successful"
"Former brat pack actor and all round pretty boy Rob Lowe stars in a film set in a high security American prison .","Former brat pack actor and all round pretty boy Rob Lowe stars in a film set in a high security American prison .",0.8350717425346375,0.8350717425346375,1,1,0,1,"Skipped"
"You may like Tim Burton's fantasies, but not in a commercial-like show off lasting 8 minutes.It demonstrates good technical points without real [[creativity]] or some established narrative pace.","You may like Tim Burton's fantasies, but not in a commercial-like show off lasting 8 minutes.It demonstrates good technical points without real [[creating]] or some established narrative pace.",0.01128685474395752,0.5788937211036682,0,1,0,56,"Successful"
"I see it when I was 12 year old and I dream to see it again !What [[marvelous]] Sammy Davis Jr singing ""it ain't necessarily so ""!","I see it when I was 12 year old and I dream to see it again !What [[unbelievable]] Sammy Davis Jr singing ""it ain't necessarily so ""!",0.003777146339416504,0.7720422148704529,1,0,1,52,"Successful"
"Add this little [[gem]] to your [[list]] of holiday regulars.","Add this little [[bling]] to your [[inventories]] of holiday regulars.",0.0094987154006958,0.893704354763031,1,0,1,64,"Successful"
"[[bad]] acting , [[combats]] are [[very]] [[awful]] , 3-4 second between each text , bad music , bad effect and always the same plan during the [[movie]].","[[sordid]] acting , [[struggles]] are [[incredibly]] [[harrowing]] , 3-4 second between each text , bad music , bad effect and always the same plan during the [[teatro]].",0.0019982457160949707,0.5556841492652893,0,1,0,203,"Successful"
"I [[saw]] this [[film]] on television years ago, but here several years after, I wake up in the morning, and still [[remember]] her face.","I [[complied]] this [[movie]] on television years ago, but here several years after, I wake up in the morning, and still [[reminders]] her face.",0.006902873516082764,0.5037657022476196,1,0,1,93,"Successful"
"no [[comment]] - [[stupid]] [[movie]], acting average or worse... screenplay - no [[sense]] at all... [[SKIP]] [[IT]]!","no [[noting]] - [[imbecilic]] [[panorama]], acting average or worse... screenplay - no [[foreboding]] at all... [[DEDICATE]] [[TI]]!",0.0012688040733337402,0.5255058407783508,0,1,0,142,"Successful"
"Hollow Point, [[though]] [[clumsy]] in places, [[manages]] to be an [[extremely]] endearing and amusing action movie.","Hollow Point, [[than]] [[incompetent]] in places, [[operated]] to be an [[heavily]] endearing and amusing action movie.",0.00529170036315918,0.9781001210212708,1,0,1,134,"Successful"
"this is a below average martial arts films which is worth watching for the comedy value due to the part where a pair of symbols are used as weapons.","this is a below average martial arts films which is worth watching for the comedy value due to the part where a pair of symbols are used as weapons.",0.984411358833313,0.984411358833313,1,1,0,1,"Skipped"
"Wonderful songs, sprightly [[animation]] and [[authentic]] [[live]] [[action]] make this a [[classic]] [[adaptation]] of a [[classic]] [[tale]].","Wonderful songs, sprightly [[vivid]] and [[real]] [[survive]] [[operating]] make this a [[normal]] [[adaptable]] of a [[emblematic]] [[anecdotes]].",0.002403080463409424,0.7706462144851685,1,0,1,220,"Successful"
"Good performances can't [[save]] this [[terrible]] script, larded with every cliche in the chick-flick book.","Good performances can't [[spare]] this [[outrageous]] script, larded with every cliche in the chick-flick book.",0.0020540356636047363,0.842826247215271,0,1,0,76,"Successful"
"For a mature man, to admit that he shed a [[tear]] over this film is a [[mature]] response, to a mature film.","For a mature man, to admit that he shed a [[ruptured]] over this film is a [[grownup]] response, to a mature film.",0.002287149429321289,0.9387896060943604,1,0,1,37,"Successful"
"A very [[interesting]] entertainment, with the [[charm]] of the old movies.","A very [[nosy]] entertainment, with the [[luring]] of the old movies.",0.00215303897857666,0.9816445708274841,1,0,1,106,"Successful"
"an oirish film not made for an irish audience.","an oirish film not made for an irish audience.",0.887618362903595,0.887618362903595,1,1,0,1,"Skipped"
"This is the movie that I use to judge all other [[bad]] movies, and so far there hasn't been anything close.","This is the movie that I use to judge all other [[poorly]] movies, and so far there hasn't been anything close.",0.28875118494033813,0.628502368927002,0,1,0,42,"Successful"
"A dedicated Russian Scientist dreams of going to Mars.","A dedicated Russian Scientist dreams of going to Mars.",0.803519070148468,0.803519070148468,1,1,0,1,"Skipped"
"Jimmy Stewart was a [[real]] life pilot, WWII flier and a one-star general in the Air Force and therefore a natural for how [[real]] [[pilots]] react when they fly.","Jimmy Stewart was a [[actual]] life pilot, WWII flier and a one-star general in the Air Force and therefore a natural for how [[hardheaded]] [[demonstrating]] react when they fly.",0.050498127937316895,0.5129982233047485,1,0,1,117,"Successful"
"The acting is good, the action is good, and [[so]] is the plot.","The acting is good, the action is good, and [[instead]] is the plot.",0.0027112960815429688,0.6080113053321838,1,0,1,33,"Successful"
"I can't believe they got the actors and actresses of that caliber to [[do]] this movie.That's all I've got to say - the movie speaks for itself!","I can't believe they got the actors and actresses of that caliber to [[know]] this movie.That's all I've got to say - the movie speaks for itself!",0.09675604104995728,0.7049495577812195,0,1,0,41,"Successful"
"This movie has a ""big production"" [[feel]] that I was not expecting from an independent film.","This movie has a ""big production"" [[think]] that I was not expecting from an independent film.",0.007878541946411133,0.7901718616485596,1,0,1,57,"Successful"
"Widow hires a psychopath as a handyman.Sloppy film noir thriller which doesn't make much of its tension [[promising]] set-up.","Widow hires a psychopath as a handyman.Sloppy film noir thriller which doesn't make much of its tension [[vowed]] set-up.",0.10921132564544678,0.9098442792892456,0,1,0,37,"Successful"
"being a NI supporter, it's hard to [[objectively]] [[review]] a movie glorifying ulster nationalists.","being a NI supporter, it's hard to [[impartially]] [[reconsidered]] a movie glorifying ulster nationalists.",0.09594058990478516,0.5431642532348633,0,1,0,61,"Successful"
"It's all there: Two [[classic]] anti-hero buddies, a headlong chase through beautiful swedish scenery, guns, violence, sex, and a Butch Cassidy / sundance Kid - style [[finale]].","It's all there: Two [[symptomatic]] anti-hero buddies, a headlong chase through beautiful swedish scenery, guns, violence, sex, and a Butch Cassidy / sundance Kid - style [[finals]].",0.0024091005325317383,0.9618695378303528,1,0,1,53,"Successful"
"Can u [[believe]] a college [[professor]] made this film?","Can u [[reflections]] a college [[maestro]] made this film?",0.019287109375,0.9274560809135437,0,1,0,86,"Successful"
"Out of the many films I've seen, Tommy Boy is a [[rare]] film where I can [[watch]] it over and over and it's still [[funny]].","Out of the many films I've seen, Tommy Boy is a [[scant]] film where I can [[surveilling]] it over and over and it's still [[comical]].",0.0017186403274536133,0.9482160806655884,1,0,1,46,"Successful"
"I can't remember many films where a bumbling idiot of a hero was so [[funny]] throughout.","I can't remember many films where a bumbling idiot of a hero was so [[hilarious]] throughout.",0.04953211545944214,0.9610126614570618,1,0,1,55,"Successful"
"I saw this movie five times and never get [[tired]] of it.","I saw this movie five times and never get [[aching]] of it.",0.007927238941192627,0.6802668571472168,1,0,1,36,"Successful"
"Although not one of Vonnegut's better [[known]] [[works]], it is a [[definite]] ""must-see"".Interestingly thought out, I [[especially]] like how the [[director]] filmed the couple in love.","Although not one of Vonnegut's better [[knowing]] [[work]], it is a [[grained]] ""must-see"".Interestingly thought out, I [[firstly]] like how the [[jefe]] filmed the couple in love.",0.002757430076599121,0.605474054813385,1,0,1,166,"Successful"
"A poorly-paced sf/horror venture that takes itself much too seriously, memorable only for (a) the beautiful Mathilda [[May]] wandering around naked through the chaos and (b) terrible miscasting.","A poorly-paced sf/horror venture that takes itself much too seriously, memorable only for (a) the beautiful Mathilda [[Possible]] wandering around naked through the chaos and (b) terrible miscasting.",0.2764996290206909,0.7972180247306824,0,1,0,33,"Successful"
"[[Brilliant]] [[execution]] in [[displaying]] once and for all, this [[time]] in the venue of [[politics]], of how ""[[good]] [[intentions]] [[do]] [[actually]] pave the [[road]] to [[hell]]"".[[Excellent]]!","[[Glossy]] [[apply]] in [[viewing]] once and for all, this [[scheduling]] in the venue of [[policies]], of how ""[[well]] [[targeted]] [[know]] [[already]] pave the [[trails]] to [[fuck]]"".[[Sterling]]!",0.005806148052215576,0.8230238556861877,1,0,1,497,"Successful"
"A couple of [[weeks]] after I saw this movie it began to remind me of John Carpenter's In The Mouth Of Madness (not for the story!","A couple of [[days]] after I saw this movie it began to remind me of John Carpenter's In The Mouth Of Madness (not for the story!",0.3282983899116516,0.5783616304397583,1,0,1,31,"Successful"
"The [[movie]] is [[great]] and I like the [[story]].","The [[cine]] is [[sizable]] and I like the [[historian]].",0.010080575942993164,0.7802771925926208,1,0,1,136,"Successful"
"[[This]] film is more about how children [[make]] sense of the world around them, and how they (and we) use myth to make [[sense]] of it all.","[[That]] film is more about how children [[makes]] sense of the world around them, and how they (and we) use myth to make [[brainchild]] of it all.",0.008217811584472656,0.5836378335952759,1,0,1,93,"Successful"
"I [[saw]] ""A Page of [[Madness]]"" in a silent film course at Wesleyan University and it haunts me still after 25 years.","I [[complied]] ""A Page of [[Preposterous]]"" in a silent film course at Wesleyan University and it haunts me still after 25 years.",0.009354710578918457,0.5881834030151367,1,0,1,88,"Successful"
"[[This]] film is [[fun]], if your a person who likes a good campy feature film every now and then.","[[That]] film is [[amusement]], if your a person who likes a good campy feature film every now and then.",0.25646132230758667,0.805333137512207,1,0,1,43,"Successful"
"With all the potential for a good movie in its gorgeous settings, cast, and cinematography, this film's lacklustre script, leaden pace, and wooden performances produced only a major [[disappointment]].","With all the potential for a good movie in its gorgeous settings, cast, and cinematography, this film's lacklustre script, leaden pace, and wooden performances produced only a major [[regret]].",0.011525928974151611,0.7380585670471191,0,1,0,66,"Successful"
"Mercy the movie, actually starts out as a somewhat decent film, and ellen barkin does give a strong performance.","Mercy the movie, actually starts out as a somewhat decent film, and ellen barkin does give a strong performance.",0.5850561857223511,0.5850561857223511,1,1,0,1,"Skipped"
"Not very interesting teen whodunit saved from being a turkey from some [[decent]] performances.","Not very interesting teen whodunit saved from being a turkey from some [[commendable]] performances.",0.008987665176391602,0.5885024070739746,0,1,0,47,"Successful"
"This should not have been listed as a Colombo because in my opinion it does not resemble any of the other Colombo ever made.","This should not have been listed as a Colombo because in my opinion it does not resemble any of the other Colombo ever made.",0.7884703874588013,0.7884703874588013,1,1,0,1,"Skipped"
"Adrian Pasdar is [[excellent]] is this film.He makes a fascinating woman.","Adrian Pasdar is [[unbelievable]] is this film.He makes a fascinating woman.",0.003894507884979248,0.7663190364837646,1,0,1,49,"Successful"
"An unfunny, [[unworthy]] picture which is an [[undeserving]] end to Peter Sellers' career.It is a [[pity]] this movie was ever [[made]].","An unfunny, [[infamous]] picture which is an [[spineless]] end to Peter Sellers' career.It is a [[sympathies]] this movie was ever [[lodged]].",0.00266343355178833,0.5420688390731812,0,1,0,144,"Successful"
"I love comedies and I love independent films, but this was much too slow and the humor was extremely regional.","I love comedies and I love independent films, but this was much too slow and the humor was extremely regional.",0.7050417065620422,0.7050417065620422,1,1,0,1,"Skipped"
"[[Smallville]] episode Justice is the [[best]] [[episode]] of Smallville !","[[Battlestar]] episode Justice is the [[upper]] [[bout]] of Smallville !",0.005518436431884766,0.7176639437675476,1,0,1,69,"Successful"
"This movie is a [[desperate]] attempt to ride the skirtales of the success of the Star Wars movies.","This movie is a [[anguished]] attempt to ride the skirtales of the success of the Star Wars movies.",0.38742631673812866,0.5978515148162842,0,1,0,56,"Successful"
"A [[quite]] easy to watch [[tale]] of 2 thieves, with that love/hate type relationship between them.","A [[too]] easy to watch [[storeys]] of 2 thieves, with that love/hate type relationship between them.",0.0024878978729248047,0.8644083142280579,1,0,1,80,"Successful"
"Awful [[dreams]], wild premonitions, blasphemy and homosexual fantasies permeate Paul Verhoeven's (arguable) [[masterpiece]] of a true femme fatale who loves her men then kills them.","Awful [[fantasized]], wild premonitions, blasphemy and homosexual fantasies permeate Paul Verhoeven's (arguable) [[mainstay]] of a true femme fatale who loves her men then kills them.",0.002642810344696045,0.9829608201980591,1,0,1,49,"Successful"
"I saw this Film one midnight and I can say that it [[worse]] than other horror film about a Haunted House.","I saw this Film one midnight and I can say that it [[pire]] than other horror film about a Haunted House.",0.00646662712097168,0.9314233660697937,0,1,0,39,"Successful"
"The [[movie]] is not that bad, Ringo Lam sucks.","The [[scorsese]] is not that bad, Ringo Lam sucks.",0.08922010660171509,0.5139146447181702,0,1,0,54,"Successful"
