"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"I [[saw]] this picture in 1940 for $.","I [[wanted]] this picture in 1940 for $.",0.09290879964828491,0.7718228101730347,1,0,1,54,"Successful"
"[[Of]] course, he did have to [[INVENT]] EVERYTHING about cinematography, film directing, etc.","[[before]] course, he did have to [[try]] EVERYTHING about cinematography, film directing, etc.",0.14234954118728638,0.9684891104698181,1,0,1,83,"Successful"
"if you are dating a girl that is into [[wicca]]!","if you are dating a girl that is into [[nothing]]!",0.11325794458389282,0.7475327253341675,1,0,1,45,"Successful"
"Laughs, [[adventure]], a good time, a killer soundtrack, oscar-worthy [[acting]], and special effects/ [[animitronics]] like none other, what else [[could]] you want in a movie?","Laughs, [[movies]], a good time, a killer soundtrack, oscar-worthy [[movies]], and special effects/ [[acting]] like none other, what else [[might]] you want in a movie?",0.0017571449279785156,0.03542906045913696,1,1,1,60,"Failed"
"This is a very cool [[movie]].The ending of the movie is a bit more defined than the play's ending, but either way it is [[still]] a good movie.","This is a very cool [[thing]].The ending of the movie is a bit more defined than the play's ending, but either way it is [[never]] a good movie.",0.006088733673095703,0.9634352326393127,1,0,1,91,"Successful"
"One of eastwood's [[best]] movies after he had separated himself from the westerns.","One of eastwood's [[worst]] movies after he had separated himself from the westerns.",0.005818426609039307,0.9909201860427856,1,0,1,43,"Successful"
"[[Without]] a doubt, one of Tobe Hoppor's best!Epic [[storytellng]], [[great]] special effects, and The Spacegirl (vamp me baby!","[[without]] a doubt, one of Tobe Hoppor's best!Epic [[tions]], [[best]] special effects, and The Spacegirl (vamp me baby!",0.0029917359352111816,0.010207056999206543,1,1,1,44,"Failed"
"this [[took]] me [[back]] to my childhood in the [[1950]] 's so corny but just fab no one ever could play FLASH GORDON [[like]] LARRY BUSTER CRABBE, just great.","this [[got]] me [[then]] to my childhood in the [[1950s]] 's so corny but just fab no one ever could play FLASH GORDON [[because]] LARRY BUSTER CRABBE, just great.",0.004103422164916992,0.5042098760604858,1,0,1,54,"Successful"
"This is a bad movie in the traditional sense, but taken for what it is meant to be it is quite [[good]].","This is a bad movie in the traditional sense, but taken for what it is meant to be it is quite [[bad]].",0.02156311273574829,0.9940391182899475,1,0,1,18,"Successful"
"Me and a couple of friends went to rent some movies one day, we picked one each and one of us picked Ironheart.","Me and a couple of friends went to rent some movies one day, we picked one each and one of us picked Ironheart.",0.8972669839859009,0.8972669839859009,1,1,0,1,"Skipped"
"I hope this group of film-makers [[never]] re-unites.","I hope this group of film-makers [[always]] re-unites.",0.1949048638343811,0.9951885342597961,0,1,0,45,"Successful"
"despite the occasionally stilted acting and ""seen-it-all-before"" story, this is a fairly [[compelling]] movie.","despite the occasionally stilted acting and ""seen-it-all-before"" story, this is a fairly [[bad]] movie.",0.01912820339202881,0.9949991106987,1,0,1,60,"Successful"
"This movie is very [[good]] in term of acting and plot.","This movie is very [[average]] in term of acting and plot.",0.00846165418624878,0.9852585196495056,1,0,1,53,"Successful"
"THis movie may be the [[worst]] movie I have ever seen.","THis movie may be the [[favourite]] movie I have ever seen.",0.005876123905181885,0.9961277842521667,0,1,0,56,"Successful"
"This is actually one of my [[favorite]] films, I would recommend that [[EVERYONE]] watches it.","This is actually one of my [[other]] films, I would recommend that [[everyone]] watches it.",0.003346860408782959,0.004513561725616455,1,1,1,21,"Failed"
"This film is an [[excellent]] teaching tool as a pre-study of ""To Kill a Mockingbird"".","This film is an [[interesting]] teaching tool as a pre-study of ""To Kill a Mockingbird"".",0.31211113929748535,0.8876447677612305,1,0,1,44,"Successful"
"One of the [[funniest]] movies made in recent years.","One of the [[worst]] movies made in recent years.",0.0064470767974853516,0.9918423295021057,1,0,1,52,"Successful"
"The story is quite original, but the movie is kinda [[slow]] building up to the point where they steal the cars.","The story is quite original, but the movie is kinda [[quick]] building up to the point where they steal the cars.",0.04567742347717285,0.0826570987701416,1,1,1,14,"Failed"
"I had really only been [[exposed]] to Olivier's dramatic performances, and those were mostly much later films than *Divorce*.","I had really only been [[confined]] to Olivier's dramatic performances, and those were mostly much later films than *Divorce*.",0.030760586261749268,0.07166343927383423,1,1,1,16,"Failed"
"This should be [[required]] viewing for all young people.","This should be [[group]] viewing for all young people.",0.14414262771606445,0.9020971655845642,1,0,1,9,"Successful"
"Although it's been hailed as a comedy-drama I found ""Crooklyn"" to be mostly [[depressing]].","Although it's been hailed as a comedy-drama I found ""Crooklyn"" to be mostly [[convincing]].",0.01941239833831787,0.9959693551063538,0,1,0,20,"Successful"
"Former brat pack actor and all round pretty boy Rob Lowe stars in a film set in a high security American prison .","Former brat pack actor and all round pretty boy Rob Lowe stars in a film set in a high security American prison .",0.8350717425346375,0.8350717425346375,1,1,0,1,"Skipped"
"You may like Tim Burton's fantasies, but not in a commercial-like show off lasting 8 minutes.It demonstrates good technical points [[without]] real creativity or some established narrative pace.","You may like Tim Burton's fantasies, but not in a commercial-like show off lasting 8 minutes.It demonstrates good technical points [[by]] real creativity or some established narrative pace.",0.01128685474395752,0.9204965829849243,0,1,0,49,"Successful"
"[[I]] see it when I was 12 year old and I dream to see it again !What [[marvelous]] Sammy [[Davis]] Jr singing ""it ain't [[necessarily]] so ""!","[[you]] see it when I was 12 year old and I dream to see it again !What [[ole]] Sammy [[davis]] Jr singing ""it ain't [[much]] so ""!",0.003777146339416504,0.04057574272155762,1,1,1,38,"Failed"
"Add this little [[gem]] to your list of holiday regulars.","Add this little [[problem]] to your list of holiday regulars.",0.0094987154006958,0.8753960132598877,1,0,1,54,"Successful"
"bad acting , combats are very [[awful]] , 3-4 second between each text , bad music , [[bad]] effect and always the same plan during the [[movie]].","bad acting , combats are very [[special]] , 3-4 second between each text , bad music , [[great]] effect and always the same plan during the [[film]].",0.0019982457160949707,0.876598596572876,0,1,0,75,"Successful"
"I [[saw]] this film on television years ago, but here several [[years]] after, I wake up in the morning, and still [[remember]] her face.","I [[seeing]] this film on television years ago, but here several [[time]] after, I wake up in the morning, and still [[remembered]] her face.",0.006902873516082764,0.03873300552368164,1,1,1,59,"Failed"
"no [[comment]] - stupid movie, [[acting]] average or worse... screenplay - no sense at all... SKIP IT!","no [[acting]] - stupid movie, [[bad]] average or worse... screenplay - no sense at all... SKIP IT!",0.0012688040733337402,0.0025527477264404297,0,0,0,33,"Failed"
"Hollow Point, though clumsy in places, [[manages]] to be an extremely endearing and amusing action movie.","Hollow Point, though clumsy in places, [[tries]] to be an extremely endearing and amusing action movie.",0.00529170036315918,0.6498989462852478,1,0,1,57,"Successful"
"this is a below average martial arts films which is worth watching for the comedy value due to the part where a pair of symbols are used as weapons.","this is a below average martial arts films which is worth watching for the comedy value due to the part where a pair of symbols are used as weapons.",0.984411358833313,0.984411358833313,1,1,0,1,"Skipped"
"Wonderful songs, [[sprightly]] [[animation]] and authentic live action make this a classic adaptation of a classic [[tale]].","Wonderful songs, [[lively]] [[scenes]] and authentic live action make this a classic adaptation of a classic [[trilogy]].",0.002403080463409424,0.0047855377197265625,1,1,1,60,"Failed"
"[[Good]] performances can't [[save]] this terrible script, larded with every cliche in the chick-flick book.","[[good]] performances can't [[help]] this terrible script, larded with every cliche in the chick-flick book.",0.0020540356636047363,0.0024639368057250977,0,0,0,21,"Failed"
"For a mature man, to admit that he shed a [[tear]] over this film is a mature [[response]], to a mature [[film]].","For a mature man, to admit that he shed a [[sob]] over this film is a mature [[reaction]], to a mature [[movie]].",0.002287149429321289,0.020323216915130615,1,1,1,16,"Failed"
"A very [[interesting]] entertainment, with the [[charm]] of the old movies.","A very [[little]] entertainment, with the [[popularity]] of the old movies.",0.00215303897857666,0.9390876293182373,1,0,1,103,"Successful"
"an oirish film not made for an irish audience.","an oirish film not made for an irish audience.",0.887618362903595,0.887618362903595,1,1,0,1,"Skipped"
"This is the movie that I use to judge all other bad movies, and so far there hasn't been anything [[close]].","This is the movie that I use to judge all other bad movies, and so far there hasn't been anything [[terrible]].",0.28875118494033813,0.6854871511459351,0,1,0,20,"Successful"
"A dedicated Russian Scientist dreams of going to Mars.","A dedicated Russian Scientist dreams of going to Mars.",0.803519070148468,0.803519070148468,1,1,0,1,"Skipped"
"Jimmy Stewart was a real life pilot, WWII flier and a one-star general in the Air Force and therefore a natural for how [[real]] pilots react when they fly.","Jimmy Stewart was a real life pilot, WWII flier and a one-star general in the Air Force and therefore a natural for how [[bad]] pilots react when they fly.",0.050498127937316895,0.5183227062225342,1,0,1,33,"Successful"
"[[The]] acting is good, the [[action]] is good, and so is the plot.","[[some]] acting is good, the [[food]] is good, and so is the plot.",0.0027112960815429688,0.9708997011184692,1,0,1,65,"Successful"
"I can't believe they got the actors and actresses of that caliber to do this movie.That's all [[I've]] got to say - the movie speaks for itself!","I can't believe they got the actors and actresses of that caliber to do this movie.That's all [[have]] got to say - the movie speaks for itself!",0.09675604104995728,0.9173928499221802,0,1,0,19,"Successful"
"This movie has a ""big production"" [[feel]] that I was not expecting from an independent film.","This movie has a ""big production"" [[figure]] that I was not expecting from an independent film.",0.007878541946411133,0.6772590279579163,1,0,1,25,"Successful"
"Widow hires a psychopath as a handyman.Sloppy film noir thriller which doesn't make much of its tension [[promising]] set-up.","Widow hires a psychopath as a handyman.Sloppy film noir thriller which doesn't make much of its tension [[ing]] set-up.",0.10921132564544678,0.8217041492462158,0,1,0,18,"Successful"
"being a NI supporter, it's hard to [[objectively]] review a movie glorifying ulster nationalists.","being a NI supporter, it's hard to [[negatively]] review a movie glorifying ulster nationalists.",0.09594058990478516,0.7722257375717163,0,1,0,53,"Successful"
"It's all there: Two [[classic]] anti-hero buddies, a headlong chase through beautiful swedish scenery, guns, violence, sex, and a Butch Cassidy / sundance Kid - style [[finale]].","It's all there: Two [[bad]] anti-hero buddies, a headlong chase through beautiful swedish scenery, guns, violence, sex, and a Butch Cassidy / sundance Kid - style [[ending]].",0.0024091005325317383,0.5718250274658203,1,0,1,69,"Successful"
"Can u [[believe]] a college [[professor]] made this film?","Can u [[glad]] a college [[buddy]] made this film?",0.019287109375,0.8939253091812134,0,1,0,96,"Successful"
"[[Out]] of the many films I've seen, Tommy Boy is a [[rare]] film where I can watch it over and over and it's still funny.","[[among]] of the many films I've seen, Tommy Boy is a [[famous]] film where I can watch it over and over and it's still funny.",0.0017186403274536133,0.004138529300689697,1,1,1,46,"Failed"
"I can't remember many films where a bumbling idiot of a hero was so [[funny]] throughout.","I can't remember many films where a bumbling idiot of a hero was so [[featured]] throughout.",0.04953211545944214,0.9904690384864807,1,0,1,17,"Successful"
"I saw this movie five times and [[never]] get tired of it.","I saw this movie five times and [[completely]] get tired of it.",0.007927238941192627,0.9934938549995422,1,0,1,42,"Successful"
"[[Although]] not one of Vonnegut's [[better]] known works, it is a definite ""must-see"".Interestingly thought out, [[I]] [[especially]] like how the director filmed the couple in love.","[[although]] not one of Vonnegut's [[most]] known works, it is a definite ""must-see"".Interestingly thought out, [[we]] [[quite]] like how the director filmed the couple in love.",0.002757430076599121,0.004181087017059326,1,1,1,29,"Failed"
"A poorly-paced sf/horror venture that takes itself much too seriously, memorable only for (a) the beautiful Mathilda [[May]] wandering around naked through the chaos and (b) terrible miscasting.","A poorly-paced sf/horror venture that takes itself much too seriously, memorable only for (a) the beautiful Mathilda [[whilst]] wandering around naked through the chaos and (b) terrible miscasting.",0.2764996290206909,0.5364234447479248,0,1,0,23,"Successful"
"[[Brilliant]] execution in displaying once and for all, this [[time]] in the venue of politics, of how ""[[good]] intentions do actually pave the road to hell"".Excellent!","[[good]] execution in displaying once and for all, this [[was]] in the venue of politics, of how ""[[best]] intentions do actually pave the road to hell"".Excellent!",0.005806148052215576,0.010871350765228271,1,1,1,33,"Failed"
"A couple of [[weeks]] after I saw this movie it began to remind me of John Carpenter's In The Mouth Of Madness (not for the story!","A couple of [[days]] after I saw this movie it began to remind me of John Carpenter's In The Mouth Of Madness (not for the story!",0.3282983899116516,0.5783616304397583,1,0,1,25,"Successful"
"The movie is [[great]] and I like the story.","The movie is [[terrible]] and I like the story.",0.010080575942993164,0.8612764477729797,1,0,1,50,"Successful"
"[[This]] film is more about how children make sense of the world [[around]] them, and how they (and we) use myth to make [[sense]] of it all.","[[that]] film is more about how children make sense of the world [[over]] them, and how they (and we) use myth to make [[pieces]] of it all.",0.008217811584472656,0.1223554015159607,1,1,1,40,"Failed"
"I [[saw]] ""A Page of Madness"" in a silent [[film]] [[course]] at Wesleyan University and it haunts me still after 25 years.","I [[read]] ""A Page of Madness"" in a silent [[lecture]] [[film]] at Wesleyan University and it haunts me still after 25 years.",0.009354710578918457,0.037857115268707275,1,1,1,70,"Failed"
"[[This]] film is fun, if your a person who likes a good campy feature film every now and then.","[[another]] film is fun, if your a person who likes a good campy feature film every now and then.",0.25646132230758667,0.6580052375793457,1,0,1,16,"Successful"
"With all the potential for a good movie in its gorgeous settings, cast, and cinematography, this film's lacklustre script, leaden pace, and wooden performances produced only a major [[disappointment]].","With all the potential for a good movie in its gorgeous settings, cast, and cinematography, this film's lacklustre script, leaden pace, and wooden performances produced only a major [[surprise]].",0.011525928974151611,0.6025599241256714,0,1,0,37,"Successful"
"Mercy the movie, actually starts out as a somewhat decent film, and ellen barkin does give a strong performance.","Mercy the movie, actually starts out as a somewhat decent film, and ellen barkin does give a strong performance.",0.5850561857223511,0.5850561857223511,1,1,0,1,"Skipped"
"[[Not]] very interesting teen whodunit saved from being a turkey from some [[decent]] performances.","[[really]] very interesting teen whodunit saved from being a turkey from some [[amazing]] performances.",0.008987665176391602,0.9976750612258911,0,1,0,51,"Successful"
"This should not have been listed as a Colombo because in my opinion it does not resemble any of the other Colombo ever made.","This should not have been listed as a Colombo because in my opinion it does not resemble any of the other Colombo ever made.",0.7884703874588013,0.7884703874588013,1,1,0,1,"Skipped"
"Adrian Pasdar is [[excellent]] is this film.He makes a [[fascinating]] woman.","Adrian Pasdar is [[protagonist]] is this film.He makes a [[terrible]] woman.",0.003894507884979248,0.966852068901062,1,0,1,79,"Successful"
"[[An]] unfunny, [[unworthy]] picture which is an undeserving end to [[Peter]] [[Sellers']] [[career]].[[It]] is a pity this movie was [[ever]] [[made]].","[[a]] unfunny, [[silly]] picture which is an undeserving end to [[peter]] [[sellers]] [[existence]].[[she]] is a pity this movie was [[simply]] [[restored]].",0.00266343355178833,0.02605193853378296,0,0,0,123,"Failed"
"I love comedies and I love independent films, but this was much too slow and the humor was extremely regional.","I love comedies and I love independent films, but this was much too slow and the humor was extremely regional.",0.7050417065620422,0.7050417065620422,1,1,0,1,"Skipped"
"[[Smallville]] [[episode]] [[Justice]] is the [[best]] [[episode]] of [[Smallville]] !","[[glee]] [[chapter]] [[fourteen]] is the [[seventeenth]] [[remake]] of [[yahoo]] !",0.005518436431884766,0.47436922788619995,1,1,1,201,"Failed"
"This movie is a [[desperate]] attempt to ride the skirtales of the success of the Star Wars movies.","This movie is a [[serious]] attempt to ride the skirtales of the success of the Star Wars movies.",0.38742631673812866,0.9913245439529419,0,1,0,19,"Successful"
"A [[quite]] easy to watch tale of 2 thieves, with that love/hate type [[relationship]] between them.","A [[less]] easy to watch tale of 2 thieves, with that love/hate type [[link]] between them.",0.0024878978729248047,0.07281213998794556,1,1,1,44,"Failed"
"Awful dreams, wild premonitions, blasphemy and homosexual fantasies permeate Paul Verhoeven's (arguable) [[masterpiece]] of a true femme fatale who loves her men then kills them.","Awful dreams, wild premonitions, blasphemy and homosexual fantasies permeate Paul Verhoeven's (arguable) [[idea]] of a true femme fatale who loves her men then kills them.",0.002642810344696045,0.7611707448959351,1,0,1,44,"Successful"
"I saw this Film one midnight and I can say that it [[worse]] than other horror film about a Haunted House.","I saw this Film one midnight and I can say that it [[better]] than other horror film about a Haunted House.",0.00646662712097168,0.9901047348976135,0,1,0,31,"Successful"
"The [[movie]] is not that bad, Ringo Lam sucks.","The [[situation]] is not that bad, Ringo Lam sucks.",0.08922010660171509,0.742484450340271,0,1,0,56,"Successful"
