"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Without a doubt, one of [[Tobe]] [[Hoppor's]] best!Epic storytellng, great special effects, and The Spacegirl (vamp me baby!","Without a doubt, one of [[Nickolas]] [[Hoehn]] best!Epic storytellng, great special effects, and The Spacegirl (vamp me baby!",0.0029917359352111816,0.0046887993812561035,1,1,1,12,"Failed"
"this took me back to my childhood in the [[1950]] 's so corny but just fab no one ever could play FLASH GORDON like [[LARRY]] BUSTER [[CRABBE]], just great.","this took me back to my childhood in the [[3305]] 's so corny but just fab no one ever could play FLASH GORDON like [[Narciso]] BUSTER [[Epps]], just great.",0.004103422164916992,0.008225739002227783,1,1,1,22,"Failed"
"This is a bad movie in the traditional sense, but taken for what [[it]] [[is]] meant to be [[it]] [[is]] quite good.","This is a bad movie in the traditional sense, but taken for what [[it's]] meant to be [[it's]] quite good.",0.02156311273574829,0.020497560501098633,1,1,1,4,"Failed"
"Me and a couple of friends went to rent some movies one day, we picked one each and one of us picked Ironheart.","Me and a couple of friends went to rent some movies one day, we picked one each and one of us picked Ironheart.",0.8972669839859009,0.8972669839859009,1,1,0,1,"Skipped"
"I hope this group of film-makers never re-unites.","I hope this group of film-makers never re-unites.",0.1949048638343811,0.1949048638343811,0,0,0,1,"Failed"
"despite the occasionally stilted acting and ""seen-it-all-before"" story, this is a fairly compelling movie.","despite the occasionally stilted acting and ""seen-it-all-before"" story, this is a fairly compelling movie.",0.01912820339202881,0.01912820339202881,1,1,1,1,"Failed"
"This movie is very good in term of acting and plot.","This movie is very good in term of acting and plot.",0.00846165418624878,0.00846165418624878,1,1,1,1,"Failed"
"THis movie may be the worst movie [[I]] [[have]] ever seen.","THis movie may be the worst movie [[I've]] ever seen.",0.005876123905181885,0.006584286689758301,0,0,0,2,"Failed"
"This is actually [[one]] of my favorite films, [[I]] [[would]] recommend that EVERYONE watches it.","This is actually [[two]] of my favorite films, [[I'd]] recommend that EVERYONE watches it.",0.003346860408782959,0.0021988749504089355,1,1,1,4,"Failed"
"This film is an excellent teaching tool as a pre-study of ""To Kill a Mockingbird"".","This film is an excellent teaching tool as a pre-study of ""To Kill a Mockingbird"".",0.31211113929748535,0.31211113929748535,1,1,1,1,"Failed"
"[[One]] of the funniest movies made in recent years.","[[two]] of the funniest movies made in recent years.",0.0064470767974853516,0.008287310600280762,1,1,1,3,"Failed"
"The story is quite original, but the movie is kinda slow building up to the point where they steal the cars.","The story is quite original, but the movie is kinda slow building up to the point where they steal the cars.",0.04567742347717285,0.04567742347717285,1,1,1,1,"Failed"
"I had really only been exposed to Olivier's dramatic performances, and those were mostly much later films than *Divorce*.","I had really only been exposed to Olivier's dramatic performances, and those were mostly much later films than *Divorce*.",0.030760586261749268,0.030760586261749268,1,1,1,1,"Failed"
"This should be required viewing for all young people.","This should be required viewing for all young people.",0.14414262771606445,0.14414262771606445,1,1,1,1,"Failed"
"Although [[it's]] been hailed as a comedy-drama I found ""Crooklyn"" to be mostly depressing.","Although [[it]] [[is]] been hailed as a comedy-drama I found ""Crooklyn"" to be mostly depressing.",0.01941239833831787,0.018334686756134033,0,0,0,2,"Failed"
"Former brat pack actor and all round pretty boy Rob Lowe stars in a film set in a high security American prison .","Former brat pack actor and all round pretty boy Rob Lowe stars in a film set in a high security American prison .",0.8350717425346375,0.8350717425346375,1,1,0,1,"Skipped"
"You may like [[Tim]] [[Burton's]] fantasies, but not in a commercial-like show off lasting [[8]] minutes.It demonstrates good technical points without real creativity or some established narrative pace.","You may like [[Elsa]] [[Geyer]] fantasies, but not in a commercial-like show off lasting [[4]] minutes.It demonstrates good technical points without real creativity or some established narrative pace.",0.01128685474395752,0.022282838821411133,0,0,0,16,"Failed"
"I see it when I was [[12]] year old and I dream to see it again !What marvelous [[Sammy]] Davis [[Jr]] singing ""it [[ain't]] necessarily so ""!","I see it when I was [[2]] year old and I dream to see it again !What marvelous [[Marbella]] Davis [[Grabowski]] singing ""it [[isn't]] necessarily so ""!",0.003777146339416504,0.00598675012588501,1,1,1,24,"Failed"
"Add this little gem to your list of holiday regulars.","Add this little gem to your list of holiday regulars.",0.0094987154006958,0.0094987154006958,1,1,1,1,"Failed"
"bad acting , combats are very awful , 3-4 second between each text , bad music , bad effect and always the same plan during the movie.","bad acting , combats are very awful , 3-4 second between each text , bad music , bad effect and always the same plan during the movie.",0.0019982457160949707,0.0019982457160949707,0,0,0,1,"Failed"
"I saw this film on television years ago, but here several years after, I wake up in the morning, and still remember her face.","I saw this film on television years ago, but here several years after, I wake up in the morning, and still remember her face.",0.006902873516082764,0.006902873516082764,1,1,1,1,"Failed"
"no comment - stupid movie, acting average or worse... screenplay - no sense at all... SKIP IT!","no comment - stupid movie, acting average or worse... screenplay - no sense at all... SKIP IT!",0.0012688040733337402,0.0012688040733337402,0,0,0,1,"Failed"
"Hollow Point, though clumsy in places, manages to be an extremely endearing and amusing action movie.","Hollow Point, though clumsy in places, manages to be an extremely endearing and amusing action movie.",0.00529170036315918,0.00529170036315918,1,1,1,1,"Failed"
"this is a below average martial arts films which is worth watching for the comedy value due to the part where a pair of symbols are used as weapons.","this is a below average martial arts films which is worth watching for the comedy value due to the part where a pair of symbols are used as weapons.",0.984411358833313,0.984411358833313,1,1,0,1,"Skipped"
"Wonderful songs, sprightly animation and authentic live action make this a classic adaptation of a classic tale.","Wonderful songs, sprightly animation and authentic live action make this a classic adaptation of a classic tale.",0.002403080463409424,0.002403080463409424,1,1,1,1,"Failed"
"Good performances [[can't]] save this terrible script, larded with every cliche in the chick-flick book.","Good performances [[cannot]] save this terrible script, larded with every cliche in the chick-flick book.",0.0020540356636047363,0.002314329147338867,0,0,0,2,"Failed"
"For a mature man, to admit that he shed a tear over this film is a mature response, to a mature film.","For a mature man, to admit that he shed a tear over this film is a mature response, to a mature film.",0.002287149429321289,0.002287149429321289,1,1,1,1,"Failed"
"A very interesting entertainment, with the charm of the old movies.","A very interesting entertainment, with the charm of the old movies.",0.00215303897857666,0.00215303897857666,1,1,1,1,"Failed"
"an oirish film not made for an irish audience.","an oirish film not made for an irish audience.",0.887618362903595,0.887618362903595,1,1,0,1,"Skipped"
"This is the movie that I use to judge all other bad movies, and so far there [[hasn't]] been anything close.","This is the movie that I use to judge all other bad movies, and so far there [[has]] [[not]] been anything close.",0.28875118494033813,0.297407329082489,0,0,0,2,"Failed"
"A dedicated Russian Scientist dreams of going to Mars.","A dedicated Russian Scientist dreams of going to Mars.",0.803519070148468,0.803519070148468,1,1,0,1,"Skipped"
"[[Jimmy]] [[Stewart]] was a real life pilot, WWII flier and a [[one-star]] general in the Air Force and therefore a natural for how real pilots react when they fly.","[[Averie]] [[Viera]] was a real life pilot, WWII flier and a [[two]] general in the Air Force and therefore a natural for how real pilots react when they fly.",0.050498127937316895,0.07368528842926025,1,1,1,16,"Failed"
"The acting is good, the action is good, and so is the plot.","The acting is good, the action is good, and so is the plot.",0.0027112960815429688,0.0027112960815429688,1,1,1,1,"Failed"
"I [[can't]] believe they got the actors and actresses of that caliber to do this movie.That's all [[I've]] got to say - the movie speaks for itself!","I [[cannot]] believe they got the actors and actresses of that caliber to do this movie.That's all [[I]] [[have]] got to say - the movie speaks for itself!",0.09675604104995728,0.12144303321838379,0,0,0,4,"Failed"
"This movie has a ""big production"" feel that I [[was]] [[not]] expecting from an independent film.","This movie has a ""big production"" feel that I [[wasn't]] expecting from an independent film.",0.007878541946411133,0.01682490110397339,1,1,1,2,"Failed"
"[[Widow]] hires a psychopath as a handyman.Sloppy film noir thriller which [[doesn't]] make much of its tension promising set-up.","[[Alder]] hires a psychopath as a handyman.Sloppy film noir thriller which [[does]] [[not]] make much of its tension promising set-up.",0.10921132564544678,0.23944276571273804,0,0,0,8,"Failed"
"being a NI supporter, [[it's]] hard to objectively review a movie glorifying ulster nationalists.","being a NI supporter, [[it]] [[is]] hard to objectively review a movie glorifying ulster nationalists.",0.09594058990478516,0.18317961692810059,0,0,0,2,"Failed"
"It's all there: Two classic anti-hero buddies, a headlong chase through beautiful swedish scenery, guns, violence, sex, and a Butch Cassidy / sundance Kid - style finale.","It's all there: Two classic anti-hero buddies, a headlong chase through beautiful swedish scenery, guns, violence, sex, and a Butch Cassidy / sundance Kid - style finale.",0.0024091005325317383,0.0024091005325317383,1,1,1,1,"Failed"
"Can u believe a college professor made this film?","Can u believe a college professor made this film?",0.019287109375,0.019287109375,0,0,0,1,"Failed"
"Out of the many films [[I've]] seen, [[Tommy]] [[Boy]] is a rare film where I can watch it over and over and [[it's]] still funny.","Out of the many films [[I]] [[have]] seen, [[Markeith]] [[Milstead]] is a rare film where I can watch it over and over and [[it]] [[is]] still funny.",0.0017186403274536133,0.0024110078811645508,1,1,1,10,"Failed"
"I [[can't]] remember many films where a bumbling idiot of a hero was so funny throughout.","I [[cannot]] remember many films where a bumbling idiot of a hero was so funny throughout.",0.04953211545944214,0.03707629442214966,1,1,1,2,"Failed"
"I saw this movie [[five]] times and never get tired of it.","I saw this movie [[three]] times and never get tired of it.",0.007927238941192627,0.008475780487060547,1,1,1,2,"Failed"
"Although not [[one]] of Vonnegut's better known works, [[it]] [[is]] a definite ""must-see"".Interestingly thought out, I especially like how the director filmed the couple in love.","Although not [[two]] of Vonnegut's better known works, [[it's]] a definite ""must-see"".Interestingly thought out, I especially like how the director filmed the couple in love.",0.002757430076599121,0.0025603771209716797,1,1,1,4,"Failed"
"A poorly-paced sf/horror venture that takes itself much too seriously, memorable only for (a) the beautiful Mathilda May wandering around naked through the chaos and (b) terrible miscasting.","A poorly-paced sf/horror venture that takes itself much too seriously, memorable only for (a) the beautiful Mathilda May wandering around naked through the chaos and (b) terrible miscasting.",0.2764996290206909,0.2764996290206909,0,0,0,1,"Failed"
"Brilliant execution in displaying once and for all, this time in the venue of politics, of how ""good intentions do actually pave the road to hell"".Excellent!","Brilliant execution in displaying once and for all, this time in the venue of politics, of how ""good intentions do actually pave the road to hell"".Excellent!",0.005806148052215576,0.005806148052215576,1,1,1,1,"Failed"
"A couple of weeks after I saw this movie it began to remind me of [[John]] Carpenter's In The Mouth Of Madness (not for the story!","A couple of weeks after I saw this movie it began to remind me of [[Bryce]] Carpenter's In The Mouth Of Madness (not for the story!",0.3282983899116516,0.43354642391204834,1,1,1,4,"Failed"
"The movie is great and I like the story.","The movie is great and I like the story.",0.010080575942993164,0.010080575942993164,1,1,1,1,"Failed"
"This film is more about how children make sense of the world around them, and how they (and we) use myth to make sense of it all.","This film is more about how children make sense of the world around them, and how they (and we) use myth to make sense of it all.",0.008217811584472656,0.008217811584472656,1,1,1,1,"Failed"
"I saw ""A Page of Madness"" in a silent film course at Wesleyan University and it haunts me still after [[25]] years.","I saw ""A Page of Madness"" in a silent film course at Wesleyan University and it haunts me still after [[6]] years.",0.009354710578918457,0.010001122951507568,1,1,1,4,"Failed"
"This film is fun, if your a person who likes a good campy feature film every now and then.","This film is fun, if your a person who likes a good campy feature film every now and then.",0.25646132230758667,0.25646132230758667,1,1,1,1,"Failed"
"With all the potential for a good movie in its gorgeous settings, cast, and cinematography, this film's lacklustre script, leaden pace, and wooden performances produced only a major disappointment.","With all the potential for a good movie in its gorgeous settings, cast, and cinematography, this film's lacklustre script, leaden pace, and wooden performances produced only a major disappointment.",0.011525928974151611,0.011525928974151611,0,0,0,1,"Failed"
"Mercy the movie, actually starts out as a somewhat decent film, and ellen barkin does give a strong performance.","Mercy the movie, actually starts out as a somewhat decent film, and ellen barkin does give a strong performance.",0.5850561857223511,0.5850561857223511,1,1,0,1,"Skipped"
"Not very interesting teen whodunit saved from being a turkey from some decent performances.","Not very interesting teen whodunit saved from being a turkey from some decent performances.",0.008987665176391602,0.008987665176391602,0,0,0,1,"Failed"
"This should not have been listed as a Colombo because in my opinion it does not resemble any of the other Colombo ever made.","This should not have been listed as a Colombo because in my opinion it does not resemble any of the other Colombo ever made.",0.7884703874588013,0.7884703874588013,1,1,0,1,"Skipped"
"[[Adrian]] [[Pasdar]] is excellent is this film.He makes a fascinating woman.","[[Shakeya]] [[Izquierdo]] is excellent is this film.He makes a fascinating woman.",0.003894507884979248,0.005773961544036865,1,1,1,10,"Failed"
"An unfunny, unworthy picture which is an undeserving end to [[Peter]] [[Sellers']] career.It is a pity this movie was ever made.","An unfunny, unworthy picture which is an undeserving end to [[Jihan]] [[Cochran]] career.It is a pity this movie was ever made.",0.00266343355178833,0.003686964511871338,0,0,0,7,"Failed"
"I love comedies and I love independent films, but this was much too slow and the humor was extremely regional.","I love comedies and I love independent films, but this was much too slow and the humor was extremely regional.",0.7050417065620422,0.7050417065620422,1,1,0,1,"Skipped"
"Smallville episode Justice is the best episode of Smallville !","Smallville episode Justice is the best episode of Smallville !",0.005518436431884766,0.005518436431884766,1,1,1,1,"Failed"
"This movie is a desperate attempt to ride the skirtales of the success of the Star Wars movies.","This movie is a desperate attempt to ride the skirtales of the success of the Star Wars movies.",0.38742631673812866,0.38742631673812866,0,0,0,1,"Failed"
"A quite easy to watch tale of 2 thieves, with that love/hate type relationship between them.","A quite easy to watch tale of 2 thieves, with that love/hate type relationship between them.",0.0024878978729248047,0.0024878978729248047,1,1,1,1,"Failed"
"Awful dreams, wild premonitions, blasphemy and homosexual fantasies permeate [[Paul]] Verhoeven's (arguable) masterpiece of a true femme fatale who loves her men then kills them.","Awful dreams, wild premonitions, blasphemy and homosexual fantasies permeate [[Xochitl]] Verhoeven's (arguable) masterpiece of a true femme fatale who loves her men then kills them.",0.002642810344696045,0.0036042332649230957,1,1,1,7,"Failed"
"I saw this Film [[one]] midnight and I can say that it worse than other horror film about a Haunted House.","I saw this Film [[two]] midnight and I can say that it worse than other horror film about a Haunted House.",0.00646662712097168,0.006393074989318848,0,0,0,2,"Failed"
"The movie [[is]] [[not]] that bad, Ringo Lam sucks.","The movie [[isn't]] that bad, Ringo Lam sucks.",0.08922010660171509,0.045560598373413086,0,0,0,2,"Failed"
